Date,Symbol,Series,Open,High,Low,Close,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
21/06/2004,RELIANCE,EQ,446.2,447.9,433.05,434.5,5840772,2.56957E+14,,903445,0.1547
22/06/2004,RELIANCE,EQ,432.8,440.5,430,431.75,5392890,2.34773E+14,,999489,0.1853
23/06/2004,RELIANCE,EQ,435.5,435.5,409.15,411.25,11069288,4.64668E+14,,2959048,0.2673
24/06/2004,RELIANCE,EQ,411,425.5,411,423.05,11806191,4.96127E+14,,1879014,0.1592
25/06/2004,RELIANCE,EQ,424,436.6,423.1,431.6,8228788,3.54768E+14,,991331,0.1205
28/06/2004,RELIANCE,EQ,430.5,442.95,430.5,441.7,5428478,2.37925E+14,,1184824,0.2183
29/06/2004,RELIANCE,EQ,440,447.25,434.55,443.25,6946267,3.05683E+14,,983797,0.1416
30/06/2004,RELIANCE,EQ,444.2,446.25,428,429.65,8869472,3.86508E+14,,2034065,0.2293
01/07/2004,RELIANCE,EQ,439.4,439.9,430.1,438.55,4945934,2.15536E+14,,645902,0.1306
02/07/2004,RELIANCE,EQ,435,438.4,430.5,433.9,5676172,2.46653E+14,,646703,0.1139
05/07/2004,RELIANCE,EQ,434.4,439.95,429.25,430.45,7218450,3.13291E+14,,1009550,0.1399
06/07/2004,RELIANCE,EQ,430.7,439,428.8,438.4,5911012,2.56931E+14,,1397232,0.2364
07/07/2004,RELIANCE,EQ,439,443,435,438.4,7283552,3.19983E+14,,1814138,0.2491
08/07/2004,RELIANCE,EQ,439.65,446.9,428.1,432,10969933,4.80654E+14,,2404601,0.2192
09/07/2004,RELIANCE,EQ,400,441.3,400,438.9,4532676,1.96376E+14,,912129,0.2012
12/07/2004,RELIANCE,EQ,437,440,432.1,436.75,2875397,1.25388E+14,,645582,0.2245
13/07/2004,RELIANCE,EQ,434,438.7,428.55,430.5,2351426,1.017E+14,,642569,0.2733
14/07/2004,RELIANCE,EQ,433.1,433.1,416.7,418,6852963,2.89556E+14,,1937952,0.2828
15/07/2004,RELIANCE,EQ,420.7,424.4,415.25,420.1,7458953,3.13301E+14,,1932503,0.2591
16/07/2004,RELIANCE,EQ,422,427.3,418.3,424.45,8211826,3.48349E+14,,2490099,0.3032
19/07/2004,RELIANCE,EQ,426,428.9,422.2,423.8,6175357,2.62826E+14,,1739835,0.2817
20/07/2004,RELIANCE,EQ,450,450,421,428.55,10068399,4.31278E+14,,2581721,0.2564
21/07/2004,RELIANCE,EQ,431,439.7,429.9,434.3,5184791,2.24604E+14,,1123808,0.2168
22/07/2004,RELIANCE,EQ,444,457.95,438,454.9,10430233,4.67986E+14,,2156214,0.2067
23/07/2004,RELIANCE,EQ,458,468.7,454.15,466.25,8805349,4.06599E+14,,1448284,0.1645
26/07/2004,RELIANCE,EQ,466,479,460.1,477.3,8051003,3.79481E+14,,1901667,0.2362
27/07/2004,RELIANCE,EQ,480,483,462.5,465.1,15580635,7.38705E+14,,1981227,0.1272
28/07/2004,RELIANCE,EQ,462,475,462,470.9,8270263,3.8822E+14,,1294823,0.1566
29/07/2004,RELIANCE,EQ,475,475.5,469.25,474.5,5239489,2.4799E+14,,1186847,0.2265
30/07/2004,RELIANCE,EQ,475.1,490.5,475.05,488.9,7111050,3.45737E+14,,1763888,0.248
02/08/2004,RELIANCE,EQ,488,496,485.05,494.1,7074248,3.46877E+14,,1984018,0.2805
03/08/2004,RELIANCE,EQ,494.25,499.85,487.4,489.4,8322408,4.11808E+14,,1792888,0.2154
04/08/2004,RELIANCE,EQ,491,494.5,483.55,493.25,6740779,3.29419E+14,,977037,0.1449
05/08/2004,RELIANCE,EQ,496.9,504.7,495.15,503,6354706,3.17935E+14,,1657481,0.2608
06/08/2004,RELIANCE,EQ,501.9,502.95,491.3,493.9,5479519,2.72013E+14,,791248,0.1444
09/08/2004,RELIANCE,EQ,492,495.2,486.15,492.2,6018676,2.95499E+14,,1278936,0.2125
10/08/2004,RELIANCE,EQ,493.05,499.45,490,496.7,4661414,2.31083E+14,,725623,0.1557
11/08/2004,RELIANCE,EQ,497,498.8,477.55,479.95,7145766,3.48103E+14,,1765532,0.2471
12/08/2004,RELIANCE,EQ,480.2,483.8,471.3,475.25,6337293,3.02428E+14,,1026378,0.162
13/08/2004,RELIANCE,EQ,477,481,473,476.9,7400845,3.53511E+14,,892867,0.1206
16/08/2004,RELIANCE,EQ,474.15,481.35,471.35,478.85,5008536,2.38119E+14,,773061,0.1543
17/08/2004,RELIANCE,EQ,555,555,476.05,479.6,5551317,2.68088E+14,,1084320,0.1953
18/08/2004,RELIANCE,EQ,476.8,476.8,469.3,470.55,4375407,2.06796E+14,,833964,0.1906
19/08/2004,RELIANCE,EQ,472,476.8,471.1,475.2,4683227,2.22091E+14,,965523,0.2062
20/08/2004,RELIANCE,EQ,475.55,476.1,462.5,463.4,5197629,2.42886E+14,,1103907,0.2124
23/08/2004,RELIANCE,EQ,464,465.7,448.5,451.25,8081472,3.67083E+14,,1933046,0.2392
24/08/2004,RELIANCE,EQ,452.55,458.7,450.65,453.55,7285154,3.31373E+14,,1740188,0.2389
25/08/2004,RELIANCE,EQ,454,458.9,450.45,458,6272902,2.85473E+14,,1734725,0.2765
26/08/2004,RELIANCE,EQ,461,466.35,459.3,460.7,6532004,3.0232E+14,,2284324,0.3497
27/08/2004,RELIANCE,EQ,461.25,463.4,453.65,458.2,4769921,2.18646E+14,,1310787,0.2748
30/08/2004,RELIANCE,EQ,461.1,468.4,461.1,467.2,3505532,1.63562E+14,,975446,0.2783
31/08/2004,RELIANCE,EQ,468.05,476.85,468.05,475.65,5302862,2.50847E+14,,1480857,0.2793
01/09/2004,RELIANCE,EQ,475.65,479.4,474.1,476,3291221,1.57039E+14,,515118,0.1565
02/09/2004,RELIANCE,EQ,475,478,470.7,471.95,3740681,1.77479E+14,,1035395,0.2768
03/09/2004,RELIANCE,EQ,472.8,474.9,468.6,473.8,3916033,1.84761E+14,,883733,0.2257
06/09/2004,RELIANCE,EQ,475.1,479.9,474.55,477.1,2841830,1.35796E+14,,770043,0.271
07/09/2004,RELIANCE,EQ,476.1,486.35,476.1,484.75,6308950,3.04841E+14,,2068474,0.3279
08/09/2004,RELIANCE,EQ,487,487,481.1,482.7,4137602,2.00147E+14,,1128416,0.2727
09/09/2004,RELIANCE,EQ,486.8,487.4,481.3,485.7,5137421,2.49052E+14,,1035694,0.2016
10/09/2004,RELIANCE,EQ,485,488.75,482.15,487.85,2856105,1.38703E+14,,669684,0.2345
13/09/2004,RELIANCE,EQ,490.9,494.8,485.2,490.95,4421073,2.16679E+14,,1064356,0.2407
14/09/2004,RELIANCE,EQ,491.5,492.85,483.75,486.35,3581496,1.74301E+14,,734032,0.205
15/09/2004,RELIANCE,EQ,486.95,491.8,484.4,487.65,3329704,1.62488E+14,,581133,0.1745
16/09/2004,RELIANCE,EQ,488.5,491.8,482.75,490.85,3430240,1.67566E+14,,535664,0.1562
17/09/2004,RELIANCE,EQ,495.55,510,495.15,509.15,8296053,4.19121E+14,,2427855,0.2927
20/09/2004,RELIANCE,EQ,512,512,500.05,502.05,4526308,2.28254E+14,,997239,0.2203
21/09/2004,RELIANCE,EQ,501,509,497.6,507.5,5054375,2.55311E+14,,672828,0.1331
22/09/2004,RELIANCE,EQ,506,506.5,500.15,503.45,5758326,2.89999E+14,,1495438,0.2597
23/09/2004,RELIANCE,EQ,501,503.8,498,500.05,4947611,2.47725E+14,,856041,0.173
24/09/2004,RELIANCE,EQ,500,506.75,495.05,498.85,5740455,2.87569E+14,,498975,0.0869
27/09/2004,RELIANCE,EQ,496,497.35,491.7,495.4,3535910,1.74844E+14,,612910,0.1733
28/09/2004,RELIANCE,EQ,494.9,501.75,494,496.3,4873375,2.42423E+14,,793960,0.1629
29/09/2004,RELIANCE,EQ,497.2,516.5,493.8,514.3,8188668,4.14157E+14,,1287803,0.1573
30/09/2004,RELIANCE,EQ,514,519.75,514,517.9,6072349,3.14024E+14,,1058362,0.1743
01/10/2004,RELIANCE,EQ,518.1,535,512.25,533.25,6782434,3.5673E+14,,1772575,0.2613
04/10/2004,RELIANCE,EQ,533,549.4,533,546.2,5706154,3.11044E+14,,1975205,0.3462
05/10/2004,RELIANCE,EQ,546,547.8,537.3,539.9,3813992,2.06253E+14,,700971,0.1838
06/10/2004,RELIANCE,EQ,538.9,555.75,538.9,546.35,7394077,4.06544E+14,,1121969,0.1517
07/10/2004,RELIANCE,EQ,549.9,564.4,547.25,558.8,6830670,3.81981E+14,,1423870,0.2085
08/10/2004,RELIANCE,EQ,560,562.5,552.15,554.45,4085150,2.26993E+14,,743160,0.1819
09/10/2004,RELIANCE,EQ,556.8,559,552.1,553.75,648975,3.60221E+13,,76109,0.1173
11/10/2004,RELIANCE,EQ,555,558.25,545.05,546.9,2563259,1.41657E+14,,320930,0.1252
12/10/2004,RELIANCE,EQ,547,551.95,533.1,535.1,3993249,2.15668E+14,,1137496,0.2849
14/10/2004,RELIANCE,EQ,537,545.9,533.7,542.9,4439281,2.39998E+14,,1193221,0.2688
15/10/2004,RELIANCE,EQ,546.3,556.9,542.05,546.3,5812889,3.20072E+14,,1628172,0.2801
18/10/2004,RELIANCE,EQ,549,555.5,546,550.7,4194218,2.31544E+14,,843032,0.201
19/10/2004,RELIANCE,EQ,553.2,562.9,552,559.85,5507817,3.06813E+14,,1591902,0.289
20/10/2004,RELIANCE,EQ,567,567,546.65,548.15,7307776,4.03534E+14,,2331499,0.319
21/10/2004,RELIANCE,EQ,549.15,552.9,536.6,539.2,6138254,3.34055E+14,,1682126,0.274
25/10/2004,RELIANCE,EQ,540,544,534.2,536.8,8526352,4.5925E+14,,1654982,0.1941
26/10/2004,RELIANCE,EQ,600,600,537.15,551.75,6395029,3.48478E+14,,1512810,0.2366
27/10/2004,RELIANCE,EQ,552.55,554,538.2,540.6,10872643,5.92218E+14,,5872674,0.5401
28/10/2004,RELIANCE,EQ,542.95,548.5,536.6,538.6,8429951,4.56625E+14,,3236180,0.3839
29/10/2004,RELIANCE,EQ,541,544,527.25,529.15,5504459,2.93985E+14,,1228766,0.2232
01/11/2004,RELIANCE,EQ,531.9,534.65,525.7,529.85,4894088,2.599E+14,,1009977,0.2064
02/11/2004,RELIANCE,EQ,534,545.5,534,543.4,5071120,2.7459E+14,,1496224,0.295
03/11/2004,RELIANCE,EQ,544.9,546.4,538.15,543.7,4442667,2.41065E+14,,1474716,0.3319
04/11/2004,RELIANCE,EQ,554,587,536.2,537.3,6125154,3.31451E+14,,2175358,0.3552
05/11/2004,RELIANCE,EQ,541,543.75,536.5,540.35,3169206,1.7146E+14,,622244,0.1963
08/11/2004,RELIANCE,EQ,544,549.35,541,542.35,4208643,2.29601E+14,,1561945,0.3711
09/11/2004,RELIANCE,EQ,544.9,545.55,538.55,540,3224197,1.74734E+14,,725766,0.2251
10/11/2004,RELIANCE,EQ,541.6,546.5,541.6,544.35,3641603,1.98228E+14,,1298575,0.3566
11/11/2004,RELIANCE,EQ,546.7,551.75,541.6,545.9,5725700,3.14133E+14,,1890053,0.3301
12/11/2004,RELIANCE,EQ,550,551.95,541.5,545.55,1264067,6.92322E+13,,218707,0.173
16/11/2004,RELIANCE,EQ,547,547,537.5,544.85,4899923,2.65785E+14,,1920802,0.392
17/11/2004,RELIANCE,EQ,546,548.85,541.25,543.75,3522004,1.92033E+14,,1101730,0.3128
18/11/2004,RELIANCE,EQ,545,549.6,538.6,545.75,6923035,3.77126E+14,,2272404,0.3282
19/11/2004,RELIANCE,EQ,535.5,543,523.25,527.35,8833904,4.70029E+14,,2080819,0.2355
22/11/2004,RELIANCE,EQ,518.8,538.8,509,532.55,13544498,7.07195E+14,,2629514,0.1941
23/11/2004,RELIANCE,EQ,533,535.4,522.1,528.3,8365725,4.43301E+14,,2779354,0.3322
24/11/2004,RELIANCE,EQ,530,530,509.7,515.15,8224503,4.2715E+14,,2488269,0.3025
25/11/2004,RELIANCE,EQ,510,523.35,500.1,503.35,17677183,9.05402E+14,,5092111,0.2881
29/11/2004,RELIANCE,EQ,498,513,487,509.8,20340653,1.01724E+15,,6052220,0.2975
30/11/2004,RELIANCE,EQ,512,523.7,511.1,517.05,11295390,5.85574E+14,,3728785,0.3301
01/12/2004,RELIANCE,EQ,523,536.8,523,527.5,6203906,3.28129E+14,,1312256,0.2115
02/12/2004,RELIANCE,EQ,531.1,544,525.1,542,10424103,5.57875E+14,,3929098,0.3769
03/12/2004,RELIANCE,EQ,520.25,547.9,520.25,543.7,7448219,4.03705E+14,,2081372,0.2794
06/12/2004,RELIANCE,EQ,544,547,528.65,530.95,5374142,2.88469E+14,,1227539,0.2284
07/12/2004,RELIANCE,EQ,535.1,535.1,511.5,517.05,7591960,3.95186E+14,,1950224,0.2569
08/12/2004,RELIANCE,EQ,521,525,506.05,507.8,7427583,3.81457E+14,,1701478,0.2291
09/12/2004,RELIANCE,EQ,508.1,515,500,512.2,6742416,3.43268E+14,,1212530,0.1798
10/12/2004,RELIANCE,EQ,513,513,495.65,499.2,9490211,4.76401E+14,,2030332,0.2139
13/12/2004,RELIANCE,EQ,499,505,486.35,502.35,9825655,4.8671E+14,,1931882,0.1966
14/12/2004,RELIANCE,EQ,502,508,496,505.8,6098934,3.07677E+14,,1345718,0.2206
15/12/2004,RELIANCE,EQ,505.7,505.7,492.3,495.1,6972362,3.48398E+14,,2284591,0.3277
16/12/2004,RELIANCE,EQ,495,496.95,488.05,491.1,7070852,3.48199E+14,,1902130,0.269
17/12/2004,RELIANCE,EQ,490,495.7,478.65,480.55,11503787,5.59526E+14,,3211938,0.2792
20/12/2004,RELIANCE,EQ,485,488.7,472.1,480.65,21093705,1.01399E+15,,7898665,0.3745
21/12/2004,RELIANCE,EQ,483.5,491.7,481.4,485,11010746,5.35313E+14,,4313693,0.3918
22/12/2004,RELIANCE,EQ,487.95,498.8,485.05,495.05,9654627,4.75875E+14,,1932227,0.2001
23/12/2004,RELIANCE,EQ,498.7,509.25,497.5,506.3,8663566,4.37463E+14,,3464510,0.3999
24/12/2004,RELIANCE,EQ,515,525.7,510.35,523.4,9409228,4.88135E+14,,4542430,0.4828
27/12/2004,RELIANCE,EQ,520,547,506.35,516.95,18636083,9.76372E+14,,3986105,0.2139
28/12/2004,RELIANCE,EQ,519.95,529,518.6,527.55,7676579,4.0288E+14,,2405380,0.3133
29/12/2004,RELIANCE,EQ,529.2,538.75,526.6,531.5,6930557,3.69235E+14,,1312501,0.1894
30/12/2004,RELIANCE,EQ,534.05,538.85,521.2,523.1,6747019,3.56356E+14,,2071171,0.307
31/12/2004,RELIANCE,EQ,531.25,535.85,525.6,533.7,4782233,2.54538E+14,,1134234,0.2372
03/01/2005,RELIANCE,EQ,539.4,545,533.8,543.85,6868471,3.70897E+14,,1207295,0.1758
04/01/2005,RELIANCE,EQ,550,550,529.6,531.25,5258329,2.80522E+14,,1650467,0.3139
05/01/2005,RELIANCE,EQ,526,533.45,516.15,529.95,8029644,4.23135E+14,,2062319,0.2568
06/01/2005,RELIANCE,EQ,528,536.5,522.25,526.2,6567799,3.48685E+14,,1220707,0.1859
07/01/2005,RELIANCE,EQ,535,547.7,527.55,542.25,7721496,4.15969E+14,,1990841,0.2578
10/01/2005,RELIANCE,EQ,545.15,547.9,531.1,534.15,5334906,2.88046E+14,,1751404,0.3283
11/01/2005,RELIANCE,EQ,535,535,523.1,525.75,4224467,2.2405E+14,,1790122,0.4238
12/01/2005,RELIANCE,EQ,529,530,515.1,518.2,7463046,3.88722E+14,,2868728,0.3844
13/01/2005,RELIANCE,EQ,525,525.75,518.5,520.1,5701722,2.97771E+14,,3108663,0.5452
14/01/2005,RELIANCE,EQ,523.65,523.65,511.1,513.9,5021951,2.59694E+14,,2272239,0.4525
17/01/2005,RELIANCE,EQ,515,518,504.4,511.55,5042715,2.57087E+14,,1924769,0.3817
18/01/2005,RELIANCE,EQ,513.1,522.4,508.85,510.85,6375660,3.28454E+14,,2075280,0.3255
19/01/2005,RELIANCE,EQ,514,518.4,511.2,513.7,3254090,1.67499E+14,,951348,0.2924
20/01/2005,RELIANCE,EQ,510.1,515,504.2,511.5,3663190,1.86631E+14,,1047976,0.2861
24/01/2005,RELIANCE,EQ,513.5,521.35,505.6,506.7,6705592,3.43693E+14,,2849075,0.4249
25/01/2005,RELIANCE,EQ,505.9,509.9,498.45,501.6,8209129,4.13489E+14,,2916287,0.3552
27/01/2005,RELIANCE,EQ,505.1,513,503.7,506.1,6907925,3.51199E+14,,2544585,0.3684
28/01/2005,RELIANCE,EQ,507,523.45,490,522.25,5674790,2.93504E+14,,2425297,0.4274
31/01/2005,RELIANCE,EQ,525,534.5,522.7,532.3,6130579,3.24181E+14,,2392378,0.3902
01/02/2005,RELIANCE,EQ,533.9,547,530.05,542.95,8016759,4.34146E+14,,2986849,0.3726
02/02/2005,RELIANCE,EQ,544.2,547.35,530.2,533.55,4900179,2.63894E+14,,1454656,0.2969
